# q intensity propagated_error
8.628396586829734094e-02 2.436246449617321744e-02 4.888936441643318030e-04
8.639518424762440696e-02 2.472289302196329502e-02 4.924897332057444170e-04
8.650640262695147298e-02 2.483461093787395213e-02 4.931925520183147839e-04
8.661762100627851124e-02 2.435559981918838934e-02 4.877855059827875895e-04
8.672883938560557726e-02 2.479165577346306715e-02 4.938580750728340310e-04
8.684005776493264328e-02 2.411980374852876544e-02 4.872967130997037078e-04
8.695127614425968154e-02 2.361880146513635481e-02 4.808229691660351841e-04
8.706249452358674756e-02 2.516904538271200545e-02 4.971261548962925938e-04
8.717371290291381358e-02 2.376016081319087120e-02 4.819505778317797985e-04
8.728493128224085185e-02 2.471069294536696465e-02 4.935910627232058994e-04
8.739614966156791787e-02 2.468522362946308848e-02 4.927121557518359838e-04
8.750736804089498388e-02 2.401854200141783843e-02 4.846871792116710324e-04
8.761858642022202215e-02 2.463815190386448375e-02 4.927142388204975567e-04
8.772980479954908817e-02 2.406118435985409032e-02 4.871596868628782356e-04
8.784102317887615419e-02 2.447013950656668282e-02 4.916388243232890694e-04
8.795224155820319245e-02 2.475525000625392047e-02 4.945629303642916147e-04
8.806345993753025847e-02 2.403404947591515281e-02 4.847146789972756899e-04
8.817467831685732449e-02 2.496498705139110069e-02 4.960084146155985122e-04
8.828589669618436275e-02 2.418437720192500792e-02 4.878733177290761722e-04
8.839711507551142877e-02 2.464945472214875866e-02 4.934606806022166564e-04
8.850833345483849479e-02 2.455479469970004922e-02 4.915791658210406185e-04
8.861955183416553306e-02 2.451869438348580621e-02 4.910450318254612782e-04
8.873077021349259907e-02 2.477086649828696627e-02 4.941305758316168325e-04
8.884198859281966509e-02 2.389642063372302699e-02 4.844385364226990788e-04
8.895320697214670336e-02 2.472749981904012739e-02 4.940735718349627747e-04
8.906442535147376938e-02 2.487260085462612152e-02 4.934665401672009210e-04
8.917564373080083540e-02 2.433247369413182176e-02 4.885348228917372766e-04
8.928686211012787366e-02 2.423044659769568038e-02 4.900200103786855150e-04
8.939808048945493968e-02 2.268308997712207425e-02 4.723711635796255608e-04
8.950929886878200570e-02 2.383755919004487689e-02 4.849339859255509446e-04
8.962051724810904396e-02 2.426286234159369393e-02 4.903717295023611589e-04
8.973173562743610998e-02 2.368718839323954994e-02 4.847292069168447019e-04
8.984295400676317600e-02 2.434088287540982914e-02 4.910102023397721650e-04
8.995417238609021426e-02 2.428115954495074780e-02 4.890538451710844123e-04
9.006539076541728028e-02 2.489624078400641885e-02 4.963473151352975872e-04
9.017660914474434630e-02 2.363243442436739963e-02 4.821317731088449097e-04
9.028782752407138457e-02 2.460989781574046339e-02 4.931467770523344490e-04
9.039904590339845059e-02 2.416379321398784766e-02 4.881938504624786456e-04
9.051026428272551660e-02 2.430150432208281336e-02 4.905306188406828886e-04
9.062148266205255487e-02 2.407973480095356930e-02 4.885259682552207548e-04
9.073270104137962089e-02 2.473976397157813187e-02 4.970966369352179323e-04
9.084391942070668691e-02 2.361167144386144834e-02 4.836068225570374886e-04
9.095513780003372517e-02 2.512597726067610990e-02 4.990110463561582207e-04
9.106635617936079119e-02 2.492665223918610201e-02 4.960312148107787244e-04
9.117757455868785721e-02 2.420213644280421600e-02 4.887979754399072486e-04
9.128879293801489547e-02 2.413429665090240442e-02 4.879146466006241628e-04
9.140001131734196149e-02 2.383140724182026410e-02 4.857236848956336130e-04
9.151122969666902751e-02 2.423331515085903540e-02 4.916544271557290883e-04
9.162244807599606577e-02 2.282743888133606514e-02 4.741947391503092035e-04
9.173366645532313179e-02 2.390564120795386771e-02 4.868107208645494860e-04
9.184488483465019781e-02 2.384721408547657920e-02 4.866324165018326691e-04
9.195610321397723608e-02 2.445334373053519375e-02 4.931277900771740370e-04
9.206732159330430210e-02 2.393799120948364098e-02 4.865793424864779844e-04
9.217853997263136812e-02 2.393578379587969068e-02 4.865640473549557709e-04
9.228975835195840638e-02 2.420830043309015606e-02 4.885719320149221976e-04
9.240097673128547240e-02 2.438447842397160892e-02 4.914523402217470119e-04
9.251219511061253842e-02 2.396350244663262088e-02 4.896239132950405172e-04
9.262341348993957668e-02 2.297634819047286378e-02 4.778513359455550144e-04
9.273463186926664270e-02 2.370733009684081183e-02 4.848912892060271715e-04
9.284585024859370872e-02 2.458051655534333399e-02 4.937111525465167359e-04
9.295706862792074698e-02 2.467448833638799868e-02 4.946674413725849232e-04
9.306828700724781300e-02 2.485897219311171066e-02 4.977359566423792629e-04
9.317950538657487902e-02 2.371437425226700230e-02 4.849396212442931911e-04
9.329072376590191729e-02 2.342562334120651055e-02 4.816260535380962379e-04
9.340194214522898331e-02 2.400472595388444472e-02 4.878584532577324301e-04
9.351316052455604932e-02 2.386933624291910638e-02 4.867326250340427802e-04
9.362437890388308759e-02 2.424189344831119072e-02 4.932020893353954031e-04
9.373559728321015361e-02 2.338920833831802451e-02 4.826678358249625648e-04
9.384681566253721963e-02 2.309151900275118949e-02 4.784512938529253000e-04
9.395803404186425789e-02 2.388188163607367007e-02 4.872553380043717478e-04
9.406925242119132391e-02 2.381968144494240811e-02 4.850794751555650357e-04
9.418047080051838993e-02 2.392080152050307315e-02 4.872665059185239591e-04
9.429168917984542819e-02 2.373893722372508869e-02 4.859600848343822652e-04
9.440290755917249421e-02 2.335525795952771849e-02 4.810685041524101631e-04
9.451412593849956023e-02 2.394064818117034449e-02 4.878294024190526785e-04
9.462534431782659849e-02 2.307779074784649040e-02 4.772330777827525996e-04
9.473656269715366451e-02 2.416906299537282740e-02 4.899326133736488535e-04
9.484778107648073053e-02 2.420335679028490228e-02 4.906891484325954155e-04
9.495899945580776880e-02 2.459835787677994851e-02 4.951734307738855402e-04
9.507021783513483482e-02 2.358787901767039202e-02 4.844078116345222444e-04
9.518143621446190084e-02 2.390943804030761649e-02 4.892871525380871212e-04
9.529265459378893910e-02 2.419136066533576768e-02 5.075060159608521223e-04
9.540387297311600512e-02 2.452030380938506268e-02 5.223564248858968357e-04
9.551509135244307114e-02 2.408714900461799563e-02 5.251350664412393707e-04
9.562630973177010940e-02 2.364927787858846220e-02 5.273905543411633355e-04
9.573752811109717542e-02 2.400353880239087384e-02 5.399246481150954489e-04
9.584874649042424144e-02 2.469353714204307673e-02 5.570092027214788378e-04
9.595996486975127970e-02 2.407479745021576592e-02 5.567483072637288135e-04
9.607118324907834572e-02 2.456582862088744698e-02 5.616149165606763079e-04
9.618240162840541174e-02 2.794246502064746604e-02 6.105084272697461172e-04
9.629362000773245001e-02 2.490640768158456850e-02 5.847153696981232177e-04
9.640483838705951602e-02 2.337677829773249574e-02 5.707009259362449353e-04
9.651605676638658204e-02 2.332919400988101022e-02 5.740291685049342786e-04
9.662727514571362031e-02 2.371645698030066043e-02 5.869867829491695350e-04
9.673849352504068633e-02 2.327367079681115850e-02 5.870995286135485478e-04
9.684971190436775235e-02 2.426774505542397126e-02 6.040038904738208574e-04
9.696093028369479061e-02 2.375567607025282774e-02 6.013243468076609087e-04
9.707214866302185663e-02 2.371491540010374141e-02 6.101586305527567861e-04
9.718336704234892265e-02 2.338725990828979112e-02 6.102944882286534100e-04
9.729458542167596091e-02 2.421605583582105842e-02 6.260888390988356752e-04
9.740580380100302693e-02 2.302939099453781349e-02 6.132232352764907610e-04
9.751702218033009295e-02 2.339107636824830708e-02 6.224212491920845655e-04
9.762824055965713121e-02 2.325469207461679233e-02 6.228782098622433552e-04
9.773945893898419723e-02 2.393432402854984986e-02 6.344202815569272014e-04
9.785067731831126325e-02 2.502934065414318468e-02 6.565756421807631641e-04
9.796189569763830152e-02 2.347659164062352796e-02 6.407771075859626346e-04
9.807311407696536754e-02 2.405276815317916941e-02 6.568876638386681593e-04
9.818433245629243356e-02 2.345940660196881369e-02 6.508217881898962663e-04
9.829555083561947182e-02 2.356601446432650057e-02 6.567698558231306518e-04
9.840676921494653784e-02 2.438908127644622351e-02 6.774728522299771618e-04
9.851798759427360386e-02 2.327713574538308947e-02 6.667754010097759346e-04
9.862920597360064212e-02 2.500313564133238575e-02 6.990399120323871531e-04
9.874042435292770814e-02 2.526060452679248017e-02 7.067496607905033755e-04
9.885164273225477416e-02 2.480812837227096626e-02 7.054954215082533163e-04
9.896286111158181242e-02 2.462231525566671228e-02 7.101442102692831146e-04
9.907407949090887844e-02 2.348479303920933403e-02 6.961350539190514766e-04
9.918529787023594446e-02 2.359320981549793347e-02 7.041240167340807920e-04
9.929651624956298273e-02 2.395141920850043724e-02 7.174343012233947272e-04
9.940773462889004874e-02 2.458264261187061150e-02 7.336506724168345315e-04
9.951895300821711476e-02 2.548491579325752251e-02 7.545922169684289018e-04
9.963017138754415303e-02 2.375691430244915303e-02 7.364561970393806046e-04
9.974138976687121905e-02 2.431493126447120331e-02 7.532050979260690102e-04
9.985260814619828507e-02 2.470786659002359442e-02 7.622175589795939865e-04
9.996382652552532333e-02 2.407091429794203444e-02 7.575808253531454142e-04
1.000750449048523893e-01 2.498459690171155045e-02 7.820959749837467449e-04
1.001862632841794554e-01 2.397569604222056505e-02 7.745497331489717896e-04
1.002974816635064936e-01 2.418320539146323264e-02 7.840308526721634667e-04
1.004087000428335597e-01 2.522363571308516503e-02 8.000389821358287051e-04
1.005199184221606257e-01 2.447308309912539850e-02 7.907938378870626051e-04
1.006311368014876639e-01 2.350100378551398667e-02 7.806805679385143189e-04
1.007423551808147300e-01 2.435141677455529563e-02 8.014144265689241396e-04
1.008535735601417960e-01 2.438215227894341766e-02 8.086933629324868835e-04
1.009647919394688342e-01 2.368663616503077426e-02 8.023638516984574762e-04
1.010760103187959003e-01 2.299359422246367857e-02 7.984108975157455830e-04
1.011872286981229663e-01 2.358506799055777592e-02 8.202782582416550793e-04
1.012984470774500045e-01 2.386224068949321583e-02 8.325610417153273728e-04
1.014096654567770706e-01 2.337425539323919471e-02 8.305152444139059838e-04
1.015208838361041366e-01 2.366537110033543195e-02 8.456280541143894715e-04
1.016321022154311748e-01 2.312130535741099141e-02 8.410808744582440061e-04
1.017433205947582409e-01 2.398626481710140410e-02 8.655783232067293777e-04
1.018545389740853069e-01 2.453276748820764838e-02 8.885321039363107670e-04
1.019657573534123451e-01 2.620923490465853004e-02 9.329179080923370162e-04
1.020769757327394112e-01 2.345868335916656555e-02 8.799681897265512710e-04
1.021881941120664772e-01 2.419858295103110082e-02 9.089900486601721740e-04
1.022994124913935154e-01 2.308144780842887045e-02 8.988881759138802816e-04
1.024106308707205815e-01 2.423589247514602169e-02 9.394650044726609618e-04
1.025218492500476475e-01 2.429659611144212306e-02 9.479594058889519604e-04
1.026330676293746857e-01 2.655451754658939498e-02 1.005969479105834003e-03
1.027442860087017518e-01 2.426127173604442772e-02 9.676293603277162474e-04
1.028555043880288178e-01 2.444690504204434511e-02 9.862677428675089165e-04
1.029667227673558560e-01 2.562606939471021722e-02 1.025930001920873818e-03
1.030779411466829221e-01 2.326115576259455558e-02 9.853169625320657397e-04
1.031891595260099881e-01 2.396102885153527165e-02 1.015826312569152691e-03
1.033003779053370264e-01 2.468483836077139601e-02 1.050002504253741593e-03
1.034115962846640924e-01 2.356762656478469942e-02 1.039848135128510712e-03
1.035228146639911584e-01 2.368136485134841873e-02 1.060079291653360980e-03
1.036340330433181967e-01 2.433273241107015289e-02 1.090795504673272662e-03
1.037452514226452627e-01 2.423863443473428178e-02 1.102151853952395774e-03
1.038564698019723287e-01 2.365203746271973828e-02 1.104806759207499879e-03
1.039676881812993670e-01 2.283600281699057349e-02 1.102119688086122297e-03
1.040789065606264330e-01 2.492536921559609583e-02 1.176147170867695210e-03
1.041901249399534990e-01 2.282892185923882100e-02 1.130289209031342616e-03
1.043013433192805373e-01 2.387719701765523075e-02 1.179077235797157137e-03
1.044125616986076033e-01 2.308821770912905871e-02 1.169117214835418018e-03
1.045237800779346693e-01 2.283811200840423633e-02 1.168143872747581628e-03
1.046349984572617076e-01 2.378556820071395933e-02 1.208456800629170496e-03
1.047462168365887736e-01 2.368115902592228192e-02 1.218456197341837455e-03
1.048574352159158396e-01 2.402661243070878735e-02 1.234468241261190346e-03
1.049686535952428779e-01 2.385554205312124393e-02 1.241960973851603594e-03
1.050798719745699439e-01 2.419976858821086541e-02 1.261130805076554747e-03
1.051910903538970099e-01 2.510910793881683534e-02 1.290373668551332825e-03
1.053023087332240482e-01 2.512533533106598924e-02 1.317239872491455166e-03
1.054135271125511142e-01 2.500281791792973232e-02 1.331361991428244712e-03
1.055247454918781802e-01 2.224196307060689187e-02 1.260887106700669382e-03
1.056359638712052185e-01 2.429225307210777438e-02 1.341585427728820418e-03
1.057471822505322845e-01 2.380431427141868270e-02 1.335458945736322676e-03
1.058584006298593505e-01 2.443517106534963401e-02 1.363668357202491065e-03
1.059696190091863888e-01 2.548984426489460040e-02 1.402697716894024237e-03
1.060808373885134548e-01 2.652135850454329091e-02 1.468509614603843516e-03
1.061920557678405208e-01 2.612405961726307554e-02 1.465519304449675302e-03
1.063032741471675591e-01 2.398218453445958437e-02 1.402985535912634404e-03
1.064144925264946251e-01 2.519644370538085335e-02 1.479244032178458033e-03
1.065257109058216911e-01 2.112837450518426086e-02 1.351118707978725885e-03
1.066369292851487294e-01 2.696871909959563940e-02 1.571360946888680039e-03
1.067481476644757954e-01 2.597332282000135509e-02 1.562582083732814162e-03
1.068593660438028614e-01 2.400861229647188039e-02 1.526459311381380074e-03
1.069705844231298997e-01 2.015106831744874899e-02 1.401634267384917285e-03
1.070818028024569657e-01 2.196855327582997522e-02 1.476802373449600820e-03
1.071930211817840317e-01 2.499182348432392800e-02 1.602145703982603680e-03
1.073042395611110700e-01 2.583536329209294019e-02 1.653160675767358827e-03
1.074154579404381360e-01 2.405961271012057104e-02 1.613740593248607800e-03
1.075266763197652020e-01 2.501791911725971540e-02 1.675179338573074255e-03
1.076378946990922403e-01 2.374334287509963573e-02 1.656971575980582378e-03
1.077491130784193063e-01 2.148863020205065560e-02 1.606312409013544102e-03
1.078603314577463723e-01 2.588851216616332510e-02 1.806784077068497281e-03
1.079715498370734106e-01 2.178406911603499724e-02 1.657342541547114243e-03
1.080827682164004766e-01 2.233063340241419475e-02 1.731686465270437921e-03
1.081939865957275426e-01 2.415278499047259983e-02 1.854881475097976216e-03
1.083052049750545809e-01 2.398768415106304966e-02 1.875944114111730964e-03
1.084164233543816469e-01 2.414317326929027452e-02 1.887342059989419434e-03
1.085276417337087129e-01 2.661232949356211880e-02 2.025404340811101742e-03
1.086388601130357512e-01 2.594988936134367402e-02 2.055385536723226911e-03
1.087500784923628172e-01 2.675344389776510012e-02 2.150497897772084017e-03
1.088612968716898832e-01 2.588323608060636924e-02 2.169707645611751445e-03
1.089725152510169215e-01 2.662714107067561467e-02 2.248337319958028380e-03
1.090837336303439875e-01 2.474683013381414123e-02 2.199237793195908414e-03
1.091949520096710535e-01 2.222676625201975426e-02 2.132857092183687922e-03
1.093061703889980918e-01 2.234240467707988842e-02 2.203452423141924552e-03
1.094173887683251578e-01 2.348558777213230475e-02 2.324321168447906084e-03
1.095286071476522238e-01 2.721507157380445921e-02 2.596642310449905934e-03
1.096398255269792621e-01 2.823778841290054339e-02 2.758862628074770090e-03
1.097510439063063281e-01 2.417287521380582366e-02 2.616732572846371119e-03
1.098622622856333941e-01 2.290000132591493015e-02 2.586247787065058378e-03
1.099734806649604324e-01 2.507979816683838029e-02 2.852140038426504137e-03
1.100846990442874984e-01 2.218458371408019159e-02 2.790922077902721968e-03
1.101959174236145644e-01 2.205510761759647484e-02 2.925420709601016592e-03
1.103071358029416027e-01 2.639286858276038844e-02 3.435772612615740386e-03
1.104183541822686687e-01 2.493793359509254362e-02 3.505745906615799143e-03
1.105295725615957347e-01 3.461129880288484062e-02 4.504641465865604974e-03
1.106407909409227730e-01 2.036970111768340516e-02 3.603537530787546267e-03
1.107520093202498390e-01 2.062370033338908892e-02 4.068079940004948498e-03
1.108632276995769050e-01 3.104251218485070546e-02 5.657860764190766022e-03
1.109744460789039433e-01 2.670909758891045621e-02 5.966938464860564728e-03
1.110856644582310093e-01 1.831206428205655809e-02 6.283298529523048334e-03
1.111968828375580753e-01 2.419673449911831711e-02 1.110199103299042145e-02
